time,frequency,confidence
1.86,547.125446257647,0.14131764
1.87,547.125446257647,0.14131764
1.88,547.125446257647,0.14131764
1.89,547.125446257647,0.14131764
1.9,547.125446257647,0.14131764
1.91,547.125446257647,0.14131764
1.92,547.125446257647,0.14131764
1.93,547.125446257647,0.14131764
1.94,547.125446257647,0.14131764
1.95,547.125446257647,0.14131764
1.96,547.125446257647,0.14131764
1.97,547.125446257647,0.14131764
1.98,547.125446257647,0.14131764
1.99,547.125446257647,0.14131764
2.0,547.125446257647,0.14131764
2.01,547.125446257647,0.14131764
2.02,547.125446257647,0.14131764
2.03,547.125446257647,0.14131764
2.04,547.125446257647,0.14131764
2.05,547.125446257647,0.14131764
2.06,547.125446257647,0.14131764
2.07,547.125446257647,0.14131764
2.08,547.125446257647,0.14131764
2.09,547.125446257647,0.14131764
2.1,547.125446257647,0.14131764
2.11,547.125446257647,0.14131764
2.12,547.125446257647,0.14131764
2.13,547.125446257647,0.14131764
2.14,547.125446257647,0.14131764
2.15,547.125446257647,0.14131764
2.16,547.125446257647,0.14131764
2.17,547.125446257647,0.14131764
2.18,547.125446257647,0.14131764
2.19,547.125446257647,0.14131764
2.2,547.125446257647,0.14131764
2.21,547.125446257647,0.14131764
2.22,547.125446257647,0.14131764
2.23,547.125446257647,0.14131764
2.24,547.125446257647,0.14131764
2.25,547.125446257647,0.14131764
2.26,547.125446257647,0.14131764
2.27,547.125446257647,0.14131764
2.28,547.125446257647,0.14131764
2.29,547.125446257647,0.14131764
2.3,547.125446257647,0.14131764
2.31,547.125446257647,0.14131764
2.32,547.125446257647,0.14131764
2.33,547.125446257647,0.14131764
2.34,547.125446257647,0.14131764
2.35,547.125446257647,0.14131764
2.36,547.125446257647,0.14131764
2.37,547.125446257647,0.14131764
2.38,547.125446257647,0.14131764
2.39,547.125446257647,0.14131764
2.4,547.125446257647,0.14131764
2.41,547.125446257647,0.14131764
2.42,547.125446257647,0.14131764
2.43,547.125446257647,0.14131764
2.44,547.125446257647,0.14131764
2.45,547.125446257647,0.14131764
2.46,547.125446257647,0.14131764
2.47,547.125446257647,0.14131764
2.48,547.125446257647,0.14131764
2.49,547.125446257647,0.14131764
2.5,547.125446257647,0.14131764
2.51,547.125446257647,0.14131764
2.52,547.125446257647,0.14131764
2.53,547.125446257647,0.14131764
2.54,547.125446257647,0.14131764
2.55,547.125446257647,0.14131764
2.56,547.125446257647,0.14131764
2.57,547.125446257647,0.14131764
2.58,547.125446257647,0.14131764
2.59,547.125446257647,0.14131764
2.6,547.125446257647,0.14131764
2.61,547.125446257647,0.14131764
2.62,547.125446257647,0.14131764
2.63,547.125446257647,0.14131764
2.64,547.125446257647,0.14131764
2.65,547.125446257647,0.14131764
2.66,547.125446257647,0.14131764
2.67,547.125446257647,0.14131764
2.68,547.125446257647,0.14131764
2.69,547.125446257647,0.14131764
2.7,547.125446257647,0.14131764
2.71,547.125446257647,0.14131764
2.72,547.125446257647,0.14131764
2.73,547.125446257647,0.14131764
2.74,547.125446257647,0.14131764
2.75,547.125446257647,0.14131764
2.76,547.125446257647,0.14131764
2.77,547.125446257647,0.14131764
2.78,547.125446257647,0.14131764
2.79,547.125446257647,0.14131764
2.8,547.125446257647,0.14131764
2.81,547.125446257647,0.14131764
2.82,547.125446257647,0.14131764
2.83,547.125446257647,0.14131764
2.84,547.125446257647,0.14131764
2.85,547.125446257647,0.14131764
2.86,547.125446257647,0.14131764
2.87,547.125446257647,0.14131764
2.88,547.125446257647,0.14131764
2.89,547.125446257647,0.14131764
2.9,547.125446257647,0.14131764
2.91,547.125446257647,0.14131764
2.92,547.125446257647,0.14131764
2.93,547.125446257647,0.14131764
2.94,547.125446257647,0.14131764
2.95,547.125446257647,0.14131764
2.96,547.125446257647,0.14131764
2.97,547.125446257647,0.14131764
2.98,547.125446257647,0.14131764
2.99,547.125446257647,0.14131764
3.0,547.125446257647,0.14131764
3.01,547.125446257647,0.14131764
3.02,547.125446257647,0.14131764
3.03,547.125446257647,0.14131764
3.04,547.125446257647,0.14131764
3.05,547.125446257647,0.14131764
3.06,547.125446257647,0.14131764
3.07,547.125446257647,0.14131764
3.08,547.125446257647,0.14131764
3.09,547.125446257647,0.14131764
3.1,547.125446257647,0.14131764
3.11,547.125446257647,0.14131764
3.12,547.125446257647,0.14131764
3.13,547.125446257647,0.14131764
3.14,547.125446257647,0.14131764
3.15,547.125446257647,0.14131764
3.16,547.125446257647,0.14131764
3.17,547.125446257647,0.14131764
3.18,547.125446257647,0.14131764
3.19,547.125446257647,0.14131764
3.2,547.125446257647,0.14131764
3.21,547.125446257647,0.14131764
3.22,547.125446257647,0.14131764
3.23,547.125446257647,0.14131764
3.24,547.125446257647,0.14131764
3.25,547.125446257647,0.14131764
3.26,547.125446257647,0.14131764
3.27,547.125446257647,0.14131764
3.28,547.125446257647,0.14131764
3.29,547.125446257647,0.14131764
3.3,547.125446257647,0.14131764
3.31,547.125446257647,0.14131764
3.32,547.125446257647,0.14131764
3.33,547.125446257647,0.14131764
3.34,547.125446257647,0.14131764
3.35,547.125446257647,0.14131764
3.36,547.125446257647,0.14131764
3.37,547.125446257647,0.14131764
3.38,547.125446257647,0.14131764
3.39,547.125446257647,0.14131764
3.4,547.125446257647,0.14131764
3.41,547.125446257647,0.14131764
3.42,547.125446257647,0.14131764
3.43,547.125446257647,0.14131764
3.44,547.125446257647,0.14131764
3.45,547.125446257647,0.14131764
3.46,547.125446257647,0.14131764
3.47,547.125446257647,0.14131764
3.48,547.125446257647,0.14131764
3.49,547.125446257647,0.14131764
3.5,547.125446257647,0.14131764
3.51,547.125446257647,0.14131764
3.52,547.125446257647,0.14131764
3.53,547.125446257647,0.14131764
3.54,547.125446257647,0.14131764
3.55,547.125446257647,0.14131764
3.56,547.125446257647,0.14131764
3.57,547.125446257647,0.14131764
3.58,547.125446257647,0.14131764
3.59,547.125446257647,0.14131764
3.6,547.125446257647,0.14131764
3.61,547.125446257647,0.14131764
3.62,547.125446257647,0.14131764
3.63,547.125446257647,0.14131764
3.64,547.125446257647,0.14131764
3.65,547.125446257647,0.14131764
3.66,547.125446257647,0.14131764
3.67,547.125446257647,0.14131764
3.68,547.125446257647,0.14131764
3.69,547.125446257647,0.14131764
3.7,547.125446257647,0.14131764
3.71,547.125446257647,0.14131764
3.72,547.125446257647,0.14131764
3.73,547.125446257647,0.14131764
3.74,547.125446257647,0.14131764
3.75,547.125446257647,0.14131764
3.76,547.125446257647,0.14131764
3.77,547.125446257647,0.14131764
3.78,547.125446257647,0.14131764
3.79,547.125446257647,0.14131764
3.8,547.125446257647,0.14131764
3.81,547.125446257647,0.14131764
3.82,547.125446257647,0.14131764
3.83,547.125446257647,0.14131764
3.84,547.125446257647,0.14131764
3.85,547.125446257647,0.14131764
3.86,547.125446257647,0.14131764
3.87,547.125446257647,0.14131764
3.88,547.125446257647,0.14131764
3.89,547.125446257647,0.14131764
3.9,547.125446257647,0.14131764
3.91,547.125446257647,0.14131764
3.92,547.125446257647,0.14131764
3.93,547.125446257647,0.14131764
3.94,547.125446257647,0.14131764
3.95,547.125446257647,0.14131764
3.96,547.125446257647,0.14131764
3.97,547.125446257647,0.14131764
3.98,547.125446257647,0.14131764
3.99,547.125446257647,0.14131764
4.0,547.125446257647,0.14131764
4.01,547.125446257647,0.14131764
4.02,547.125446257647,0.14131764
4.03,547.125446257647,0.14131764
4.04,547.125446257647,0.14131764
4.05,547.125446257647,0.14131764
4.06,547.125446257647,0.14131764
4.07,547.125446257647,0.14131764
4.08,547.125446257647,0.14131764
4.09,547.125446257647,0.14131764
4.1,547.125446257647,0.14131764
4.11,547.125446257647,0.14131764
4.12,547.125446257647,0.14131764
4.13,547.125446257647,0.14131764
4.14,547.125446257647,0.14131764
4.15,547.125446257647,0.14131764
4.16,547.125446257647,0.14131764
4.17,547.125446257647,0.14131764
4.18,547.125446257647,0.14131764
4.19,547.125446257647,0.14131764
4.2,547.125446257647,0.14131764
4.21,547.125446257647,0.14131764
4.22,547.125446257647,0.14131764
4.23,547.125446257647,0.14131764
4.24,547.125446257647,0.14131764
4.25,547.125446257647,0.14131764
4.26,547.125446257647,0.14131764
4.27,547.125446257647,0.14131764
4.28,547.125446257647,0.14131764
4.29,547.125446257647,0.14131764
4.3,547.125446257647,0.14131764
4.31,547.125446257647,0.14131764
4.32,547.125446257647,0.14131764
4.33,547.125446257647,0.14131764
4.34,547.125446257647,0.14131764
4.35,547.125446257647,0.14131764
4.36,547.125446257647,0.14131764
4.37,547.125446257647,0.14131764
4.38,547.125446257647,0.14131764
4.39,547.125446257647,0.14131764
4.4,547.125446257647,0.14131764
4.41,547.125446257647,0.14131764
4.42,547.125446257647,0.14131764
4.43,547.125446257647,0.14131764
4.44,547.125446257647,0.14131764
4.45,547.125446257647,0.14131764
4.46,547.125446257647,0.14131764
4.47,547.125446257647,0.14131764
4.48,547.125446257647,0.14131764
4.49,547.125446257647,0.14131764
4.5,547.125446257647,0.14131764
4.51,547.125446257647,0.14131764
4.52,547.125446257647,0.14131764
4.53,547.125446257647,0.14131764
4.54,547.125446257647,0.14131764
4.55,547.125446257647,0.14131764
4.56,547.125446257647,0.14131764
4.57,547.125446257647,0.14131764
4.58,547.125446257647,0.14131764
4.59,547.125446257647,0.14131764
4.6,547.125446257647,0.14131764
4.61,547.125446257647,0.14131764
4.62,547.125446257647,0.14131764
4.63,547.125446257647,0.14131764
4.64,547.125446257647,0.14131764
4.65,547.125446257647,0.14131764
4.66,547.125446257647,0.14131764
4.67,547.125446257647,0.14131764
4.68,547.125446257647,0.14131764
4.69,547.125446257647,0.14131764
4.7,547.125446257647,0.14131764
4.71,547.125446257647,0.14131764
4.72,547.125446257647,0.14131764
4.73,547.125446257647,0.14131764
4.74,547.125446257647,0.14131764
4.75,547.125446257647,0.14131764
4.76,547.125446257647,0.14131764
4.77,547.125446257647,0.14131764
4.78,547.125446257647,0.14131764
4.79,547.125446257647,0.14131764
4.8,547.125446257647,0.14131764
4.81,547.125446257647,0.14131764
4.82,547.125446257647,0.14131764
4.83,547.125446257647,0.14131764
4.84,547.125446257647,0.14131764
4.85,547.125446257647,0.14131764
4.86,547.125446257647,0.14131764
4.87,547.125446257647,0.14131764
4.88,547.125446257647,0.14131764
4.89,547.125446257647,0.14131764
4.9,547.125446257647,0.14131764
4.91,547.125446257647,0.14131764
4.92,547.125446257647,0.14131764
4.93,547.125446257647,0.14131764
4.94,547.125446257647,0.14131764
4.95,547.125446257647,0.14131764
4.96,547.125446257647,0.14131764
4.97,547.125446257647,0.14131764
4.98,547.125446257647,0.14131764
4.99,547.125446257647,0.14131764
5.0,547.125446257647,0.14131764
5.01,547.125446257647,0.14131764
5.02,547.125446257647,0.14131764
5.03,547.125446257647,0.14131764
5.04,547.125446257647,0.14131764
5.05,547.125446257647,0.14131764
5.06,547.125446257647,0.14131764
5.07,547.125446257647,0.14131764
5.08,547.125446257647,0.14131764
5.09,547.125446257647,0.14131764
5.1,547.125446257647,0.14131764
5.11,547.125446257647,0.14131764
5.12,547.125446257647,0.14131764
5.13,547.125446257647,0.14131764
5.14,547.125446257647,0.14131764
5.15,547.125446257647,0.14131764
5.16,547.125446257647,0.14131764
5.17,547.125446257647,0.14131764
5.18,547.125446257647,0.14131764
5.19,547.125446257647,0.14131764
5.2,547.125446257647,0.14131764
5.21,547.125446257647,0.14131764
5.22,547.125446257647,0.14131764
5.23,547.125446257647,0.14131764
5.24,547.125446257647,0.14131764
5.25,547.125446257647,0.14131764
5.26,547.125446257647,0.14131764
5.27,547.125446257647,0.14131764
5.28,547.125446257647,0.14131764
5.29,547.125446257647,0.14131764
5.3,547.125446257647,0.14131764
5.31,547.125446257647,0.14131764
5.32,547.125446257647,0.14131764
5.33,547.125446257647,0.14131764
5.34,547.125446257647,0.14131764
5.35,547.125446257647,0.14131764
5.36,547.125446257647,0.14131764
5.37,547.125446257647,0.14131764
5.38,547.125446257647,0.14131764
5.39,547.125446257647,0.14131764
5.4,547.125446257647,0.14131764
5.41,547.125446257647,0.14131764
5.42,547.125446257647,0.14131764
5.43,547.125446257647,0.14131764
5.44,547.125446257647,0.14131764
5.45,547.125446257647,0.14131764
5.46,547.125446257647,0.14131764
5.47,547.125446257647,0.14131764
5.48,547.125446257647,0.14131764
5.49,547.125446257647,0.14131764
5.5,547.125446257647,0.14131764
5.51,547.125446257647,0.14131764
5.52,547.125446257647,0.14131764
5.53,547.125446257647,0.14131764
5.54,547.125446257647,0.14131764
5.55,547.125446257647,0.14131764
5.56,547.125446257647,0.14131764
5.57,547.125446257647,0.14131764
5.58,547.125446257647,0.14131764
5.59,547.125446257647,0.14131764
5.6,547.125446257647,0.14131764
5.61,547.125446257647,0.14131764
5.62,547.125446257647,0.14131764
5.63,547.125446257647,0.14131764
5.64,547.125446257647,0.14131764
5.65,547.125446257647,0.14131764
5.66,547.125446257647,0.14131764
5.67,547.125446257647,0.14131764
5.68,547.125446257647,0.14131764
5.69,547.125446257647,0.14131764
5.7,547.125446257647,0.14131764
5.71,547.125446257647,0.14131764
5.72,547.125446257647,0.14131764
5.73,547.125446257647,0.14131764
5.74,547.125446257647,0.14131764
5.75,547.125446257647,0.14131764
5.76,547.125446257647,0.14131764
5.77,547.125446257647,0.14131764
5.78,547.125446257647,0.14131764
5.79,547.125446257647,0.14131764
5.8,547.125446257647,0.14131764
5.81,547.125446257647,0.14131764
5.82,547.125446257647,0.14131764
5.83,547.125446257647,0.14131764
5.84,547.125446257647,0.14131764
5.85,547.125446257647,0.14131764
5.86,547.125446257647,0.14131764
5.87,547.125446257647,0.14131764
5.88,547.125446257647,0.14131764
5.89,547.125446257647,0.14131764
5.9,547.125446257647,0.14131764
5.91,547.125446257647,0.14131764
5.92,547.125446257647,0.14131764
5.93,547.125446257647,0.14131764
5.94,547.125446257647,0.14131764
5.95,547.125446257647,0.14131764
5.96,547.125446257647,0.14131764
5.97,547.125446257647,0.14131764
5.98,547.125446257647,0.14131764
5.99,547.125446257647,0.14131764
6.0,547.125446257647,0.14131764
6.01,547.125446257647,0.14131764
6.02,547.125446257647,0.14131764
6.03,547.125446257647,0.14131764
6.04,547.125446257647,0.14131764
6.05,547.125446257647,0.14131764
6.06,547.125446257647,0.14131764
6.07,547.125446257647,0.14131764
6.08,547.125446257647,0.14131764
6.09,547.125446257647,0.14131764
6.1,547.125446257647,0.14131764
6.11,547.125446257647,0.14131764
6.12,547.125446257647,0.14131764
6.13,547.125446257647,0.14131764
6.14,547.125446257647,0.14131764
6.15,547.125446257647,0.14131764
6.16,547.125446257647,0.14131764
6.17,547.125446257647,0.14131764
6.18,547.125446257647,0.14131764
6.19,547.125446257647,0.14131764
6.2,547.125446257647,0.14131764
6.21,547.125446257647,0.14131764
6.22,547.125446257647,0.14131764
6.23,547.125446257647,0.14131764
6.24,547.125446257647,0.14131764
6.25,547.125446257647,0.14131764
6.26,547.125446257647,0.14131764
6.27,547.125446257647,0.14131764
6.28,547.125446257647,0.14131764
6.29,547.125446257647,0.14131764
6.3,547.125446257647,0.14131764
6.31,547.125446257647,0.14131764
6.32,547.125446257647,0.14131764
6.33,547.125446257647,0.14131764
6.34,547.125446257647,0.14131764
6.35,547.125446257647,0.14131764
6.36,547.125446257647,0.14131764
6.37,547.125446257647,0.14131764
6.38,547.125446257647,0.14131764
6.39,547.125446257647,0.14131764
6.4,547.125446257647,0.14131764
6.41,547.125446257647,0.14131764
6.42,547.125446257647,0.14131764
6.43,547.125446257647,0.14131764
6.44,547.125446257647,0.14131764
6.45,547.125446257647,0.14131764
6.46,547.125446257647,0.14131764
6.47,547.125446257647,0.14131764
6.48,547.125446257647,0.14131764
6.49,547.125446257647,0.14131764
6.5,547.125446257647,0.14131764
6.51,547.125446257647,0.14131764
6.52,547.125446257647,0.14131764
6.53,547.125446257647,0.14131764
6.54,547.125446257647,0.14131764
6.55,547.125446257647,0.14131764
6.56,547.125446257647,0.14131764
6.57,547.125446257647,0.14131764
6.58,547.125446257647,0.14131764
6.59,547.125446257647,0.14131764
6.6,547.125446257647,0.14131764
6.61,547.125446257647,0.14131764
6.62,547.125446257647,0.14131764
6.63,547.125446257647,0.14131764
6.64,547.125446257647,0.14131764
6.65,547.125446257647,0.14131764
6.66,547.125446257647,0.14131764
6.67,547.125446257647,0.14131764
6.68,547.125446257647,0.14131764
6.69,547.125446257647,0.14131764
6.7,547.125446257647,0.14131764
6.71,547.125446257647,0.14131764
6.72,547.125446257647,0.14131764
6.73,547.125446257647,0.14131764
6.74,547.125446257647,0.14131764
6.75,547.125446257647,0.14131764
6.76,547.125446257647,0.14131764
6.77,547.125446257647,0.14131764
6.78,547.125446257647,0.14131764
6.79,547.125446257647,0.14131764
6.8,547.125446257647,0.14131764
6.81,547.125446257647,0.14131764
6.82,547.125446257647,0.14131764
6.83,547.125446257647,0.14131764
6.84,547.125446257647,0.14131764
6.85,547.125446257647,0.14131764
6.86,547.125446257647,0.14131764
6.87,547.125446257647,0.14131764
6.88,547.125446257647,0.14131764
6.89,547.125446257647,0.14131764
6.9,547.125446257647,0.14131764
6.91,547.125446257647,0.14131764
6.92,547.125446257647,0.14131764
6.93,547.125446257647,0.14131764
6.94,547.125446257647,0.14131764
6.95,547.125446257647,0.14131764
6.96,547.125446257647,0.14131764
6.97,547.125446257647,0.14131764
6.98,547.125446257647,0.14131764
6.99,547.125446257647,0.14131764
7.0,547.125446257647,0.14131764
7.01,547.125446257647,0.14131764
7.02,547.125446257647,0.14131764
7.03,547.125446257647,0.14131764
7.04,547.125446257647,0.14131764
7.05,547.125446257647,0.14131764
7.06,547.125446257647,0.14131764
7.07,547.125446257647,0.14131764
7.08,547.125446257647,0.14131764
7.09,547.125446257647,0.14131764
7.1,547.125446257647,0.14131764
7.11,547.125446257647,0.14131764
7.12,547.125446257647,0.14131764
7.13,547.125446257647,0.14131764
7.14,547.125446257647,0.14131764
7.15,547.125446257647,0.14131764
7.16,547.125446257647,0.14131764
7.17,547.125446257647,0.14131764
7.18,547.125446257647,0.14131764
7.19,547.125446257647,0.14131764
7.2,547.125446257647,0.14131764
7.21,547.125446257647,0.14131764
7.22,547.125446257647,0.14131764
7.23,547.125446257647,0.14131764
7.24,547.125446257647,0.14131764
7.25,547.125446257647,0.14131764
7.26,547.125446257647,0.14131764
7.27,547.125446257647,0.14131764
7.28,547.125446257647,0.14131764
7.29,547.125446257647,0.14131764
7.3,547.125446257647,0.14131764
7.31,547.125446257647,0.14131764
7.32,547.125446257647,0.14131764
7.33,547.125446257647,0.14131764
7.34,547.125446257647,0.14131764
7.35,547.125446257647,0.14131764
7.36,547.125446257647,0.14131764
7.37,547.125446257647,0.14131764
7.38,547.125446257647,0.14131764
7.39,547.125446257647,0.14131764
7.4,547.125446257647,0.14131764
7.41,547.125446257647,0.14131764
7.42,547.125446257647,0.14131764
7.43,547.125446257647,0.14131764
7.44,547.125446257647,0.14131764
7.45,547.125446257647,0.14131764
7.46,547.125446257647,0.14131764
7.47,547.125446257647,0.14131764
7.48,547.125446257647,0.14131764
7.49,547.125446257647,0.14131764
7.5,547.125446257647,0.14131764
7.51,547.125446257647,0.14131764
7.52,547.125446257647,0.14131764
7.53,547.125446257647,0.14131764
7.54,547.125446257647,0.14131764
7.55,547.125446257647,0.14131764
7.56,547.125446257647,0.14131764
7.57,547.125446257647,0.14131764
7.58,547.125446257647,0.14131764
7.59,547.125446257647,0.14131764
7.6,547.125446257647,0.14131764
7.61,547.125446257647,0.14131764
7.62,547.125446257647,0.14131764
7.63,547.125446257647,0.14131764
7.64,547.125446257647,0.14131764
7.65,547.125446257647,0.14131764
7.66,547.125446257647,0.14131764
7.67,547.125446257647,0.14131764
7.68,547.125446257647,0.14131764
7.69,547.125446257647,0.14131764
7.7,547.125446257647,0.14131764
7.71,547.125446257647,0.14131764
7.72,547.125446257647,0.14131764
7.73,547.125446257647,0.14131764
7.74,547.125446257647,0.14131764
7.75,547.125446257647,0.14131764
7.76,547.125446257647,0.14131764
7.77,547.125446257647,0.14131764
7.78,547.125446257647,0.14131764
7.79,547.125446257647,0.14131764
7.8,547.125446257647,0.14131764
7.81,547.125446257647,0.14131764
7.82,547.125446257647,0.14131764
7.83,547.125446257647,0.14131764
7.84,547.125446257647,0.14131764
7.85,547.125446257647,0.14131764
7.86,547.125446257647,0.14131764
7.87,547.125446257647,0.14131764
7.88,547.125446257647,0.14131764
7.89,547.125446257647,0.14131764
7.9,547.125446257647,0.14131764
7.91,547.125446257647,0.14131764
7.92,547.125446257647,0.14131764
7.93,547.125446257647,0.14131764
7.94,547.125446257647,0.14131764
7.95,547.125446257647,0.14131764
7.96,547.125446257647,0.14131764
7.97,547.125446257647,0.14131764
7.98,547.125446257647,0.14131764
7.99,547.125446257647,0.14131764
8.0,547.125446257647,0.14131764
8.01,547.125446257647,0.14131764
8.02,547.125446257647,0.14131764
8.03,547.125446257647,0.14131764
8.04,547.125446257647,0.14131764
8.05,547.125446257647,0.14131764
8.06,547.125446257647,0.14131764
8.07,547.125446257647,0.14131764
8.08,547.125446257647,0.14131764
8.09,547.125446257647,0.14131764
8.1,547.125446257647,0.14131764
8.11,547.125446257647,0.14131764
8.12,547.125446257647,0.14131764
8.13,547.125446257647,0.14131764
8.14,547.125446257647,0.14131764
8.15,547.125446257647,0.14131764
8.16,547.125446257647,0.14131764
8.17,547.125446257647,0.14131764
8.18,547.125446257647,0.14131764
8.19,547.125446257647,0.14131764
